method,K,actual_K,seed,classifier,accuracy,precision,recall,f1,pr_auc,fpr,fnr,train_time_s,inference_ms
Consensus,4,4,82,KNN,0.06979823186785568,0.5029764695780288,0.4819010459363158,0.3181411553052308,0.3948989804307058,0.09582066662171138,0.518098954063684,0.08414290000018809,0.17907175218681692
Consensus,4,4,82,MLP,0.9439345266462761,0.7421994554045933,0.7438140200281387,0.716895699649178,0.7205468988038567,0.009579772339345092,0.2561859799718614,37.47477210000034,0.001434975752389776
Consensus,8,8,42,DT,0.9624742313349713,0.8060740742458912,0.8620072227580893,0.8123580037034778,0.8475808347166389,0.003862646179676867,0.13799277724191067,0.054122600000482635,5.4167278979645386e-05
Consensus,8,8,42,RF,0.9709317097758178,0.8056653456377164,0.8531872240609779,0.8151957719046609,0.8479889385189677,0.003043265877252137,0.14681277593902195,1.21001250000063,0.0027436158947856735
Consensus,8,8,42,XGB,0.9647376162765944,0.8053727301252209,0.855051800580708,0.8117854024902229,0.8505858210844176,0.0036562797594249913,0.14494819941929207,1.7195276000002195,0.0010549810262971838
Consensus,8,8,42,LGBM,0.9625813575640045,0.8068854003732036,0.8610085206280921,0.8123738136272196,0.8522717386482359,0.0038541761496233957,0.13899147937190778,1.1748487999993813,0.0030251311266244092
Consensus,8,8,42,KNN,0.7571420919555069,0.7206609211310159,0.6932276881862673,0.5928813729415296,0.5718415007781564,0.02459489687591458,0.3067723118137326,0.14330310000059399,0.07701969007557954
Consensus,8,8,42,MLP,0.9623149154046144,0.7974899530441728,0.8452198364112574,0.8046469503002835,0.8457439191196435,0.004295249514980655,0.15478016358874255,71.25987540000006,0.002097798555993297
Consensus,8,8,52,DT,0.963107374816821,0.8076265199578861,0.8622575886067546,0.8116862521001256,0.8495497481664713,0.003800149065117283,0.13774241139324545,0.05618070000036823,5.530446510347951e-05
Consensus,8,8,52,RF,0.9700705797039745,0.8046051279041995,0.8584734172732402,0.8144671864930093,0.8486311421835054,0.0031153256110885864,0.14152658272675983,1.2087287000003926,0.002743075594034862
Consensus,8,8,52,XGB,0.9629137235566457,0.8085943107045154,0.8619201251301565,0.8112779261281471,0.8531400238388773,0.0038202377555596424,0.13807987486984347,1.7131491999998616,0.0010502026471174767
