method,K,actual_K,seed,classifier,accuracy,precision,recall,f1,pr_auc,fpr,fnr,train_time_s,inference_ms
AutoEncoder,16,16,62,KNN,0.9633326145804292,0.831510865549061,0.7768965636314994,0.7504214591694934,0.7286994559352172,0.0037965875244370902,0.22310343636850055,0.007124399999156594,0.06290191110445374
AutoEncoder,16,16,62,MLP,0.9931631491265779,0.8699448787948271,0.8947177761580564,0.8786137352429911,0.8922066167678511,0.0007007410704053179,0.1052822238419436,22.65388079999684,0.0006812680174628609
AutoEncoder,16,16,72,DT,0.9941671141704653,0.8916331582220313,0.8977650408275615,0.8911847987961241,0.8968993027700849,0.0006014536311126397,0.10223495917243863,0.5938490999978967,5.9147000538863355e-05
AutoEncoder,16,16,72,RF,0.9941492597989597,0.8904404227470684,0.8978668195695402,0.8910526429296615,0.8991446835347595,0.0006018995989842252,0.10213318043045987,2.8138447999954224,0.0029546810728587132
AutoEncoder,16,16,72,XGB,0.992782713672191,0.8797659663846572,0.819737252621722,0.8194672146352934,0.8992184168529441,0.0007397070145712771,0.18026274737827772,2.79610899999534,0.0010999060585388494
AutoEncoder,16,16,72,LGBM,0.9925767016932812,0.8733954399710605,0.8186017138556089,0.8175042403657855,0.898370667499314,0.0007605721570129967,0.18139828614439096,1.5608044999971753,0.0030017414879276103
AutoEncoder,16,16,72,KNN,0.963358709431091,0.80016261118979,0.7768123627345156,0.7576862123099617,0.729721351452261,0.0037950761959010338,0.2231876372654844,0.007797599995683413,0.06318713153040706
AutoEncoder,16,16,72,MLP,0.993778438236922,0.8666905745849535,0.8953268688549579,0.8766549615551762,0.8974345730156321,0.0006391013020203999,0.10467313114504206,20.61910270000226,0.0004951937405319938
AutoEncoder,16,16,82,DT,0.9941904621947417,0.8968877965761056,0.8985676533654573,0.8928294343318237,0.8974967875758001,0.0005992314628272446,0.10143234663454263,0.6613222000014503,6.418193328914714e-05
AutoEncoder,16,16,82,RF,0.9941684875836581,0.8913624266659863,0.897675005922782,0.8911578761888934,0.8990804663479706,0.000601328861665151,0.10232499407721793,2.8921935000034864,0.0029649503579744106
AutoEncoder,16,16,82,XGB,0.9940888296184796,0.8952573587409086,0.898173176372107,0.8919013262246913,0.8988976661198136,0.0006079708124725621,0.1018268236278929,2.770109599994612,0.0011218905581973863
AutoEncoder,16,16,82,LGBM,0.9942550126148002,0.89704889132105,0.8986254852499552,0.8925819671669265,0.8991488763051632,0.0005912018271605434,0.1013745147500448,1.959891799997422,0.003084569702772127
AutoEncoder,16,16,82,KNN,0.963358709431091,0.8004181781633942,0.7766908652725435,0.7574878152566052,0.7297104448507966,0.003796093725491008,0.22330913472745642,0.006756800001312513,0.0628214685083232
AutoEncoder,16,16,82,MLP,0.9933842686506078,0.8717539956893481,0.8951007053609839,0.8791025248656886,0.8916731646058998,0.0006788178254910647,0.10489929463901611,15.95132040000317,0.0003988895954350626
